"SLC9A6","HGNC:11079","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC9A6&subject=","2020-12-08T17:20:37Z"
"SLURP1","HGNC:18746","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLURP1&subject=","2017-06-08T19:44:46Z"
"SMAD2","HGNC:6768","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SMAD2&subject=","2018-06-29T00:21:15Z"
"SMAD3","HGNC:6769","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SMAD3&subject=","2020-04-22T16:39:45Z"
"SMAD4","HGNC:6770","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SMAD4&subject=","2020-12-16T17:36:40Z"
"SMARCA2","HGNC:11098","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SMARCA2&subject=","2013-03-27T18:37:39Z"
"SMARCA4","HGNC:11100","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SMARCA4&subject=","2013-09-04T14:30:19Z"
"SMARCB1","HGNC:11103","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SMARCB1&subject=","2020-04-22T17:55:28Z"
"SMC1A","HGNC:11111","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SMC1A&subject=","2018-07-23T21:11:32Z"
"SMOC1","HGNC:20318","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SMOC1&subject=","2016-08-22T17:52:27Z"
"SMOC2","HGNC:20323","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SMOC2&subject=","2016-08-22T17:52:28Z"
"SMS","HGNC:11123","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SMS&subject=","2012-08-23T19:06:01Z"
"SNAP29","HGNC:11133","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SNAP29&subject=","2016-08-22T17:52:29Z"
"SNORD107","HGNC:32771","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SNORD107&subject=","2012-04-25T01:58:54Z"
"SNORD108","HGNC:32772","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SNORD108&subject=","2012-07-06T20:46:27Z"
"SNORD109B","HGNC:32774","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SNORD109B&subject=","2012-04-28T10:58:50Z"
"SNORD64","HGNC:32725","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SNORD64&subject=","2012-07-06T20:45:40Z"
"SNORD8","HGNC:20159","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SNORD8&subject=","2015-03-11T15:05:38Z"
"SNORD9","HGNC:32705","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SNORD9&subject=","2015-03-11T15:05:20Z"
"SNRPN","HGNC:11164","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SNRPN&subject=","2012-10-26T16:39:26Z"
"SNURF","HGNC:11171","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SNURF&subject=","2012-09-06T18:40:35Z"
"SOBP","HGNC:29256","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SOBP&subject=","2016-08-22T17:52:30Z"
"SON","HGNC:11183","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SON&subject=","2019-04-24T16:44:12Z"
"SOS1","HGNC:11187","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SOS1&subject=","2012-03-30T18:06:50Z"
"SOST","HGNC:13771","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SOST&subject=","2012-08-22T14:32:21Z"
"SOX10","HGNC:11190","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SOX10&subject=","2013-07-18T19:10:33Z"
"SOX11","HGNC:11191","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SOX11&subject=","2017-03-16T01:28:17Z"
"SOX2","HGNC:11195","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SOX2&subject=","2012-07-06T19:38:14Z"
"SOX5","HGNC:11201","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SOX5&subject=","2016-08-19T22:23:43Z"
"SOX6","HGNC:16421","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SOX6&subject=","2012-03-22T18:31:22Z"
"SOX8","HGNC:11203","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SOX8&subject=","2012-02-22T15:26:03Z"
"SPAST","HGNC:11233","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SPAST&subject=","2019-09-25T16:44:11Z"
"SPATA7","HGNC:20423","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SPATA7&subject=","2016-08-22T17:52:30Z"
"SPEG","HGNC:16901","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SPEG&subject=","2016-08-22T17:52:31Z"
"SPEN","HGNC:17575","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SPEN&subject=","2019-03-27T16:27:25Z"
"SPG21","HGNC:20373","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SPG21&subject=","2016-08-22T17:52:32Z"
"SPG7","HGNC:11237","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SPG7&subject=","2016-08-22T17:52:32Z"
"SPINK1","HGNC:11244","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SPINK1&subject=","2021-10-25T15:58:48Z"
"SPINK5","HGNC:15464","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SPINK5&subject=","2016-08-22T17:52:33Z"
"SPP2","HGNC:11256","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SPP2&subject=","2019-02-27T17:56:35Z"
"SPRED1","HGNC:20249","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SPRED1&subject=","2013-03-14T19:14:48Z"
"SRCAP","HGNC:16974","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SRCAP&subject=","2018-05-31T11:00:19Z"
"SRD5A2","HGNC:11285","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SRD5A2&subject=","2012-08-22T14:36:04Z"
"SRPX2","HGNC:30668","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SRPX2&subject=","2012-07-25T14:26:57Z"
"SRY","HGNC:11311","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SRY&subject=","2020-12-22T23:30:06Z"
"ST14","HGNC:11344","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ST14&subject=","2016-08-22T17:52:33Z"
"ST3GAL5","HGNC:10872","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ST3GAL5&subject=","2014-09-25T19:11:11Z"
"STAT1","HGNC:11362","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STAT1&subject=","2013-09-18T14:48:40Z"
"STIL","HGNC:10879","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STIL&subject=","2016-08-22T17:52:34Z"
"STK11","HGNC:11389","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STK11&subject=","2021-11-10T18:01:07Z"
"STRC","HGNC:16035","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STRC&subject=","2016-08-22T17:52:35Z"
"STS","HGNC:11425","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STS&subject=","2018-09-14T02:15:52Z"
"STT3A","HGNC:6172","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STT3A&subject=","2014-08-29T21:14:00Z"
"STUB1","HGNC:11427","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STUB1&subject=","2016-08-22T17:52:35Z"
"STX11","HGNC:11429","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STX11&subject=","2016-08-22T17:52:36Z"
"STXBP1","HGNC:11444","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STXBP1&subject=","2013-06-20T19:24:29Z"
"SUCLG1","HGNC:11449","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SUCLG1&subject=","2016-08-22T17:52:38Z"
"SUMF1","HGNC:20376","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SUMF1&subject=","2016-08-22T17:52:39Z"
"SUPT16H","HGNC:11465","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SUPT16H&subject=","2012-05-09T14:12:56Z"
"SURF1","HGNC:11474","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SURF1&subject=","2016-08-22T17:52:40Z"
"SUZ12","HGNC:17101","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SUZ12&subject=","2012-07-06T20:01:36Z"
"SYN1","HGNC:11494","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SYN1&subject=","2018-09-26T16:38:42Z"
"SYNE4","HGNC:26703","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SYNE4&subject=","2016-08-22T17:52:41Z"
"SYNGAP1","HGNC:11497","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SYNGAP1&subject=","2021-11-09T17:59:44Z"
"SYP","HGNC:11506","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SYP&subject=","2018-09-26T16:54:15Z"
"SYT14","HGNC:23143","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SYT14&subject=","2016-08-22T17:52:41Z"
"TAB2","HGNC:17075","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TAB2&subject=","2020-05-27T16:46:58Z"
"TACSTD2","HGNC:11530","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TACSTD2&subject=","2016-08-22T17:52:42Z"
"TAF13","HGNC:11546","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TAF13&subject=","2019-05-22T16:31:42Z"
"TAF2","HGNC:11536","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TAF2&subject=","2016-08-22T17:52:43Z"
"TARDBP","HGNC:11571","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TARDBP&subject=","2018-09-25T18:53:42Z"
"TBC1D20","HGNC:16133","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBC1D20&subject=","2016-08-22T17:52:43Z"
"TBC1D5","HGNC:19166","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBC1D5&subject=","2015-10-30T23:12:56Z"
"TBCE","HGNC:11582","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBCE&subject=","2012-05-17T20:10:28Z"
"TBL1XR1","HGNC:29529","Sufficient Evidence for Haploinsufficiency","Little Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBL1XR1&subject=","2019-03-27T17:20:30Z"
"TBR1","HGNC:11590","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBR1&subject=","2018-01-24T17:57:42Z"
"TBX1","HGNC:11592","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBX1&subject=","2012-03-22T19:21:44Z"
"TBX2","HGNC:11597","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBX2&subject=","2018-08-08T16:13:42Z"
"TBX20","HGNC:11598","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBX20&subject=","2013-04-26T19:22:27Z"
"TBX22","HGNC:11600","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBX22&subject=","2016-03-24T19:14:31Z"
"TBX3","HGNC:11602","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBX3&subject=","2020-09-23T16:10:34Z"
"TBX4","HGNC:11603","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBX4&subject=","2019-12-11T16:56:33Z"
"TBX5","HGNC:11604","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TBX5&subject=","2020-07-29T19:19:03Z"
"TCF12","HGNC:11623","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TCF12&subject=","2015-10-15T18:32:16Z"
"TCF20","HGNC:11631","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TCF20&subject=","2019-06-26T16:45:36Z"
"TCF4","HGNC:11634","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TCF4&subject=","2020-07-08T19:01:39Z"
"TCF7L2","HGNC:11641","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TCF7L2&subject=","2019-03-27T16:55:26Z"
"TCIRG1","HGNC:11647","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TCIRG1&subject=","2016-08-22T17:52:44Z"
"TCN2","HGNC:11653","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TCN2&subject=","2016-08-22T17:52:44Z"
"TCOF1","HGNC:11654","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TCOF1&subject=","2021-04-28T16:08:37Z"
"TCTN1","HGNC:26113","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TCTN1&subject=","2015-03-23T20:48:22Z"
"TCTN2","HGNC:25774","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TCTN2&subject=","2016-08-22T17:52:45Z"
"TDGF1","HGNC:11701","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TDGF1&subject=","2011-12-27T19:23:05Z"
"TDP1","HGNC:18884","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TDP1&subject=","2016-08-22T17:52:46Z"
"TECPR2","HGNC:19957","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TECPR2&subject=","2016-08-22T17:52:46Z"
"TECTA","HGNC:11720","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TECTA&subject=","2018-02-07T15:32:48Z"
"TERT","HGNC:11730","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TERT&subject=","2011-11-17T20:21:37Z"
"TEX26","HGNC:28622","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TEX26&subject=","2021-02-03T13:35:58Z"
