seqName,errors,warnings,failedGenes
"MN122659.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H19-20/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122660.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H17-2/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122661.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H17-7/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122662.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H17-10/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122663.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H17-15/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122664.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H17-17/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122665.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H14-5/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122666.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H7-13/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122667.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H7-19/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122668.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H7-20/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122669.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H16-7/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122670.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H16-9/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122671.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H16-15/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122672.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H16-17/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122673.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H16-18/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122674.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H16-23/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122675.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H16-24/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122676.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H16-25/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122677.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H16-27/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122678.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H16-32/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122679.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H18-23/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122680.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H18-24/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122681.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H18-29/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122682.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H16-10/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122683.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H19-17/2017-1 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122684.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H17-19/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122685.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H4-3/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122686.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H18-8/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122687.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H19-4/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC495297.1 |Human respiratory syncytial virus B take2 viral cRNA, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN007033.1 |Human respiratory syncytial virus A strain 2426-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007034.1 |Human respiratory syncytial virus A strain 2079-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007035.1 |Human respiratory syncytial virus A strain 2087-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007037.1 |Human respiratory syncytial virus A strain 2293-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007036.1 |Human respiratory syncytial virus A strain 2111-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007038.1 |Human respiratory syncytial virus A strain 2889-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007039.1 |Human respiratory syncytial virus A strain 2582-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007040.1 |Human respiratory syncytial virus A strain 2939-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007042.1 |Human respiratory syncytial virus A strain 2392-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007041.1 |Human respiratory syncytial virus A strain 2509-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007044.1 |Human respiratory syncytial virus A strain 2558-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007043.1 |Human respiratory syncytial virus A strain 3432-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007045.1 |Human respiratory syncytial virus A strain 2046-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007046.1 |Human respiratory syncytial virus A strain 3226-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007047.1 |Human respiratory syncytial virus A strain 2053-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007048.1 |Human respiratory syncytial virus A strain 2178-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007049.1 |Human respiratory syncytial virus A strain 2459-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007050.1 |Human respiratory syncytial virus A strain 2475-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007052.1 |Human respiratory syncytial virus A strain 3267-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007051.1 |Human respiratory syncytial virus A strain 2814-GD-CHN-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MN007053.1 |Human respiratory syncytial virus A strain 3416-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007054.1 |Human respiratory syncytial virus A strain 3499-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007056.1 |Human respiratory syncytial virus A strain 4232-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007057.1 |Human respiratory syncytial virus A strain 4372-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007055.1 |Human respiratory syncytial virus A strain 3507-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007058.1 |Human respiratory syncytial virus A strain 2061-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007060.1 |Human respiratory syncytial virus A strain 4950-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007059.1 |Human respiratory syncytial virus A strain 4307-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007061.1 |Human respiratory syncytial virus A strain 5148-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007064.1 |Human respiratory syncytial virus A strain 2038-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007065.1 |Human respiratory syncytial virus A strain 3838-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007062.1 |Human respiratory syncytial virus A strain 5262-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007063.1 |Human respiratory syncytial virus A strain 5387-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007067.1 |Human respiratory syncytial virus A strain 4422-GD-CHN-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MN007068.1 |Human respiratory syncytial virus A strain 5296-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007069.1 |Human respiratory syncytial virus A strain 5585-GD-CHN-2019 attachment glycoprotein (G) gene, complete cds","","",""
"MN007070.1 |Human respiratory syncytial virus A strain 5619-GD-CHN-2019 attachment glycoprotein (G) gene, complete cds","","",""
"MN007071.1 |Human respiratory syncytial virus A strain 5676-GD-CHN-2019 attachment glycoprotein (G) gene, complete cds","","",""
"MN007072.1 |Human respiratory syncytial virus A strain 5726-GD-CHN-2019 attachment glycoprotein (G) gene, complete cds","","",""
"MN007066.1 |Human respiratory syncytial virus A strain 5502-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007073.1 |Human respiratory syncytial virus A strain 5775-GD-CHN-2019 attachment glycoprotein (G) gene, complete cds","","",""
"MN007074.1 |Human respiratory syncytial virus A strain 5536-GD-CHN-2019 attachment glycoprotein (G) gene, complete cds","","",""
"MN007076.1 |Human respiratory syncytial virus A strain 6096-GD-CHN-2019 attachment glycoprotein (G) gene, complete cds","","",""
"MN007077.1 |Human respiratory syncytial virus A strain 5700-GD-CHN-2019 attachment glycoprotein (G) gene, complete cds","","",""
"MN007078.1 |Human respiratory syncytial virus A strain 5866-GD-CHN-2019 attachment glycoprotein (G) gene, complete cds","","",""
"MN007075.1 |Human respiratory syncytial virus A strain 5908-GD-CHN-2019 attachment glycoprotein (G) gene, complete cds","","",""
"MN007079.1 |Human respiratory syncytial virus A strain 5015-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007080.1 |Human respiratory syncytial virus A strain 4075-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007081.1 |Human respiratory syncytial virus A strain 3697-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007082.1 |Human respiratory syncytial virus A strain 4810-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MN007083.1 |Human respiratory syncytial virus A strain 5379-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MK720784.1 |Human respiratory syncytial virus A strain RSV/S22-CNI/CO/2018 attachment glycoprotein gene, partial cds","","",""
"MK720785.1 |Human respiratory syncytial virus A strain RSV/S61-CNI/CO/2018 attachment glycoprotein gene, partial cds","","",""
"MK534510.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/50Hl/2018, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MK534511.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/66Hp/2018, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MK481079.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/50Hp/2018, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN007085.1 |Human respiratory syncytial virus A strain 5403-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MK534512.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/66Hl/2018, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MH129253.1 |Human respiratory syncytial virus A isolate NSVH110580597/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129254.1 |Human respiratory syncytial virus A isolate NSVH100756055/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MN007084.1 |Human respiratory syncytial virus A strain 2970-GD-CHN-2018 attachment glycoprotein (G) gene, complete cds","","",""
"MH129255.1 |Human respiratory syncytial virus A isolate NSVH100752013/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129259.1 |Human respiratory syncytial virus A isolate NSVH100763470/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129263.1 |Human respiratory syncytial virus A isolate NSVH100772063/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129265.1 |Human respiratory syncytial virus A isolate NSVH100770409/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129275.1 |Human respiratory syncytial virus A isolate NSVH100755729/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129278.1 |Human respiratory syncytial virus A isolate NSVH100753742/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129266.1 |Human respiratory syncytial virus A isolate NSVH100772053/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129268.1 |Human respiratory syncytial virus A isolate NSVH100770870/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129280.1 |Human respiratory syncytial virus A isolate NSVH100755081/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129281.1 |Human respiratory syncytial virus A isolate NSVH100759856/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129282.1 |Human respiratory syncytial virus A isolate NSVH100766510/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129279.1 |Human respiratory syncytial virus A isolate NSVH100758553/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129283.1 |Human respiratory syncytial virus A isolate NSVH100769066/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129285.1 |Human respiratory syncytial virus A isolate NSVH100772092/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129286.1 |Human respiratory syncytial virus A isolate NSVH100772399/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129302.1 |Human respiratory syncytial virus A isolate NSVH100750029/2017-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MH129393.1 |Human respiratory syncytial virus B isolate NSVH100749511/2017-2018 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
